"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"HDFCBANK","EQ","03-Jan-2022","       1479.40","       1485.00","       1523.00","       1480.50","       1519.80","       1519.65","       1507.81","    4534592","          6837317353.95","     149449","    2547793","         56.19"
"HDFCBANK","EQ","04-Jan-2022","       1519.65","       1520.00","       1532.90","       1507.80","       1528.05","       1528.55","       1521.68","    4428676","          6739031718.85","     134455","    2290497","         51.72"
"HDFCBANK","EQ","05-Jan-2022","       1528.55","       1536.80","       1572.00","       1528.10","       1562.10","       1564.85","       1554.91","    7166319","         11142988763.20","     208851","    4330325","         60.43"
"HDFCBANK","EQ","06-Jan-2022","       1564.85","       1543.00","       1554.75","       1530.05","       1540.00","       1539.75","       1540.71","    4814465","          7417694108.65","     143958","    2610792","         54.23"
"HDFCBANK","EQ","07-Jan-2022","       1539.75","       1544.00","       1566.75","       1535.90","       1552.75","       1550.55","       1552.05","    5589692","          8675465609.40","     166966","    3318463","         59.37"
"HDFCBANK","EQ","10-Jan-2022","       1550.55","       1558.00","       1572.00","       1545.50","       1561.00","       1559.15","       1556.89","    4428248","          6894310964.25","     159643","    2724323","         61.52"
"HDFCBANK","EQ","11-Jan-2022","       1559.15","       1561.55","       1568.70","       1547.80","       1566.00","       1565.90","       1558.68","    4194599","          6538055144.40","     166520","    2692404","         64.19"
"HDFCBANK","EQ","12-Jan-2022","       1565.90","       1568.00","       1576.65","       1552.00","       1556.15","       1556.65","       1564.75","   10542765","         16496787237.55","     239760","    8472922","         80.37"
"HDFCBANK","EQ","13-Jan-2022","       1556.65","       1555.00","       1555.00","       1520.40","       1529.00","       1528.00","       1532.69","   20981948","         32158717522.45","     259715","   13411804","         63.92"
"HDFCBANK","EQ","14-Jan-2022","       1528.00","       1530.00","       1548.70","       1519.00","       1543.80","       1545.15","       1535.22","    5604484","          8604102722.25","     149071","    3241415","         57.84"
