"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"HDFCBANK","EQ","01-Jan-2014","        665.85","        668.00","        669.80","        663.00","        667.00","        665.15","        666.09","    1123109","           748089860.65","      17714","     692756","         61.68"
"HDFCBANK","EQ","02-Jan-2014","        665.15","        665.00","        674.75","        653.55","        658.00","        657.00","        665.37","    1807248","          1202486854.45","      23269","     921852","         51.01"
"HDFCBANK","EQ","03-Jan-2014","        657.00","        652.00","        666.00","        650.00","        665.00","        663.10","        661.19","    1628296","          1076614003.20","      24880","     922515","         56.66"
"HDFCBANK","EQ","06-Jan-2014","        663.10","        663.00","        663.00","        657.00","        662.25","        661.70","        660.56","    1490855","           984794768.35","      14257","     934131","         62.66"
"HDFCBANK","EQ","07-Jan-2014","        661.70","        667.10","        670.95","        653.30","        664.55","        664.40","        662.03","    1974230","          1306995222.15","      30008","    1137028","         57.59"
"HDFCBANK","EQ","08-Jan-2014","        664.40","        665.20","        666.95","        660.00","        665.20","        664.70","        664.60","    1162370","           772513387.95","      15690","     693210","         59.64"
"HDFCBANK","EQ","09-Jan-2014","        664.70","        663.20","        666.05","        657.10","        664.50","        662.95","        662.46","     944368","           625604137.10","      17569","     520654","         55.13"
"HDFCBANK","EQ","10-Jan-2014","        662.95","        662.95","        674.70","        656.30","        663.00","        662.05","        666.80","    1537627","          1025289975.15","      30620","     803001","         52.22"
"HDFCBANK","EQ","13-Jan-2014","        662.05","        660.10","        676.95","        656.90","        674.00","        672.85","        670.07","    1188145","           796140628.65","      21556","     582579","         49.03"
"HDFCBANK","EQ","14-Jan-2014","        672.85","        669.05","        676.00","        668.30","        672.20","        672.30","        673.28","     894280","           602096900.70","      20488","     475004","         53.12"
"HDFCBANK","EQ","15-Jan-2014","        672.30","        673.00","        682.70","        669.60","        680.00","        680.55","        678.04","    1156960","           784459527.30","      21551","     535734","         46.31"
"HDFCBANK","EQ","16-Jan-2014","        680.55","        684.40","        685.00","        670.35","        671.90","        673.05","        678.03","    1125294","           762984550.90","      18790","     500580","         44.48"
"HDFCBANK","EQ","17-Jan-2014","        673.05","        675.00","        675.00","        659.05","        672.15","        665.00","        665.93","   10843714","          7221108192.25","      87824","    6401717","         59.04"
"HDFCBANK","EQ","20-Jan-2014","        665.00","        668.10","        676.70","        666.40","        669.85","        670.05","        671.35","    1400092","           939948369.55","      23252","     737039","         52.64"
"HDFCBANK","EQ","21-Jan-2014","        670.05","        672.95","        678.80","        670.00","        678.50","        676.10","        675.41","    1562981","          1055646604.30","      26865","     983714","         62.94"
"HDFCBANK","EQ","22-Jan-2014","        676.10","        675.50","        684.70","        674.65","        676.00","        677.10","        680.02","    1758334","          1195698976.40","      24178","     881049","         50.11"
"HDFCBANK","EQ","23-Jan-2014","        677.10","        675.00","        681.10","        672.75","        680.00","        679.50","        678.77","    1370685","           930375118.85","      14390","    1056193","         77.06"
"HDFCBANK","EQ","24-Jan-2014","        679.50","        670.00","        674.95","        663.70","        673.80","        673.40","        672.61","    2210725","          1486962961.35","      27035","    1574589","         71.23"
"HDFCBANK","EQ","27-Jan-2014","        673.40","        664.90","        664.90","        645.60","        655.00","        649.20","        652.74","    4265112","          2784012568.50","      49205","    2817731","         66.06"
"HDFCBANK","EQ","28-Jan-2014","        649.20","        648.00","        656.00","        638.60","        645.00","        644.45","        645.82","    4598856","          2970020913.80","      67271","    3156790","         68.64"
"HDFCBANK","EQ","29-Jan-2014","        644.45","        647.50","        650.90","        640.55","        647.05","        645.45","        645.59","    2742731","          1770692667.00","      24511","    2179158","         79.45"
"HDFCBANK","EQ","30-Jan-2014","        645.45","        637.50","        639.90","        627.65","        631.30","        631.80","        633.09","    2856365","          1808338233.80","      40925","    2086173","         73.04"
"HDFCBANK","EQ","31-Jan-2014","        631.80","        630.00","        636.30","        625.10","        628.00","        628.50","        628.37","    2405246","          1511382390.55","      43444","    1696548","         70.54"
"HDFCBANK","EQ","03-Feb-2014","        628.50","        629.95","        634.00","        625.10","        626.40","        626.50","        629.26","    1194205","           751464653.60","      18364","     638239","         53.44"
"HDFCBANK","EQ","04-Feb-2014","        626.50","        621.65","        635.50","        616.80","        633.30","        630.60","        627.63","    1852326","          1162569086.20","      30498","    1056878","         57.06"
"HDFCBANK","EQ","05-Feb-2014","        630.60","        631.00","        639.80","        625.10","        637.00","        637.45","        633.90","    1726346","          1094336727.15","      27596","    1085258","         62.86"
"HDFCBANK","EQ","06-Feb-2014","        637.45","        638.75","        649.60","        629.50","        647.50","        647.00","        640.68","    3366736","          2157000222.20","      34141","    2218436","         65.89"
"HDFCBANK","EQ","07-Feb-2014","        647.00","        652.40","        654.50","        642.10","        646.85","        647.75","        648.40","    1007367","           653177561.90","      18131","     576595","         57.24"
"HDFCBANK","EQ","10-Feb-2014","        647.75","        647.65","        650.15","        636.00","        644.50","        643.90","        643.35","    1570205","          1010186926.20","      29684","    1114840","         71.00"
"HDFCBANK","EQ","11-Feb-2014","        643.90","        646.00","        647.15","        639.30","        645.00","        644.80","        644.72","    1116214","           719642401.40","      20172","     788074","         70.60"
"HDFCBANK","EQ","12-Feb-2014","        644.80","        646.60","        652.80","        643.65","        644.95","        645.45","        646.93","    1609240","          1041063965.50","      16291","    1147518","         71.31"
"HDFCBANK","EQ","13-Feb-2014","        645.45","        646.00","        648.00","        631.25","        631.65","        632.50","        636.19","     788800","           501824381.80","      18659","     379116","         48.06"
"HDFCBANK","EQ","14-Feb-2014","        632.50","        634.00","        643.85","        629.35","        642.70","        641.80","        637.00","    1062278","           676673643.55","      24260","     476212","         44.83"
"HDFCBANK","EQ","17-Feb-2014","        641.80","        642.00","        652.00","        641.10","        651.45","        650.40","        648.74","     912530","           591996336.55","      15067","     443204","         48.57"
"HDFCBANK","EQ","18-Feb-2014","        650.40","        648.50","        664.40","        647.40","        659.30","        660.40","        660.54","    1254918","           828920228.05","      27417","     695070","         55.39"
"HDFCBANK","EQ","19-Feb-2014","        660.40","        656.20","        672.25","        655.00","        671.05","        670.05","        665.01","    1015237","           675143054.75","      15980","     558586","         55.02"
"HDFCBANK","EQ","20-Feb-2014","        670.05","        665.80","        667.45","        660.85","        662.70","        662.75","        663.35","     862109","           571876666.15","       8476","     548533","         63.63"
"HDFCBANK","EQ","21-Feb-2014","        662.75","        659.85","        669.60","        659.70","        662.10","        664.40","        665.39","     760968","           506340593.45","      10536","     430389","         56.56"
"HDFCBANK","EQ","24-Feb-2014","        664.40","        662.10","        673.00","        655.75","        672.00","        671.00","        666.54","    1254746","           836339176.70","      17081","     657703","         52.42"
"HDFCBANK","EQ","25-Feb-2014","        671.00","        674.00","        676.00","        666.00","        670.30","        671.10","        670.77","    1005140","           674216286.65","      20643","     582702","         57.97"
"HDFCBANK","EQ","26-Feb-2014","        671.10","        670.00","        679.20","        668.55","        674.95","        677.40","        675.27","    1137835","           768340538.05","      17995","     781443","         68.68"
