"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"HDFCBANK","EQ","01-Jan-2021","       1436.30","       1440.00","       1443.00","       1420.60","       1423.45","       1425.05","       1433.57","    4405469","          6315533421.95","      85415","    1426213","         32.37"
"HDFCBANK","EQ","04-Jan-2021","       1425.05","       1438.00","       1438.00","       1399.00","       1422.25","       1416.00","       1417.20","    7870096","         11153473281.70","     177576","    3758410","         47.76"
"HDFCBANK","EQ","05-Jan-2021","       1416.00","       1419.20","       1430.75","       1409.00","       1425.85","       1426.70","       1419.93","    7193412","         10214160602.40","     186611","    3041961","         42.29"
"HDFCBANK","EQ","06-Jan-2021","       1426.70","       1435.00","       1440.00","       1413.10","       1419.80","       1420.55","       1423.55","   11067025","         15754511010.20","     151854","    4458054","         40.28"
"HDFCBANK","EQ","07-Jan-2021","       1420.55","       1432.50","       1432.60","       1412.55","       1416.90","       1416.25","       1422.34","    9947421","         14148623311.15","     127305","    4519188","         45.43"
"HDFCBANK","EQ","08-Jan-2021","       1416.25","       1432.00","       1442.00","       1423.10","       1433.00","       1431.65","       1432.81","    6884382","          9863997390.15","     162375","    3373763","         49.01"
"HDFCBANK","EQ","11-Jan-2021","       1431.65","       1450.00","       1464.90","       1436.30","       1452.60","       1451.45","       1452.80","    8665696","         12589482027.00","     213318","    3343315","         38.58"
"HDFCBANK","EQ","12-Jan-2021","       1451.45","       1452.45","       1487.70","       1449.10","       1480.55","       1481.00","       1469.44","   10194078","         14979563595.90","     226594","    4655926","         45.67"
"HDFCBANK","EQ","13-Jan-2021","       1481.00","       1492.90","       1496.90","       1462.10","       1473.65","       1470.65","       1476.17","    8467325","         12499197280.65","     179332","    3842475","         45.38"
"HDFCBANK","EQ","14-Jan-2021","       1470.65","       1471.15","       1488.00","       1456.00","       1474.00","       1468.75","       1468.80","    6148583","          9031062462.40","     187531","    2684066","         43.65"
"HDFCBANK","EQ","15-Jan-2021","       1468.75","       1469.10","       1471.65","       1445.00","       1467.00","       1466.65","       1458.15","    7082618","         10327507402.40","     168203","    2773489","         39.16"
"HDFCBANK","EQ","18-Jan-2021","       1466.65","       1469.90","       1502.85","       1467.00","       1480.00","       1483.10","       1488.94","   21412816","         31882488250.45","     483314","    8069668","         37.69"
