"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"HDFCBANK","EQ","01-Jan-2016","       1082.15","       1082.40","       1090.25","       1076.15","       1088.70","       1088.75","       1086.44","     798769","           867817021.40","      11330","     448219","         56.11"
"HDFCBANK","EQ","04-Jan-2016","       1088.75","       1084.00","       1084.00","       1068.10","       1068.50","       1070.50","       1073.26","    1296884","          1391887351.00","      29955","     828535","         63.89"
"HDFCBANK","EQ","05-Jan-2016","       1070.50","       1070.20","       1074.80","       1061.35","       1062.00","       1062.40","       1066.11","     790218","           842460349.80","      14980","     362605","         45.89"
"HDFCBANK","EQ","06-Jan-2016","       1062.40","       1056.65","       1076.75","       1056.65","       1067.55","       1067.10","       1068.90","    1041384","          1113135705.65","      18189","     618430","         59.39"
"HDFCBANK","EQ","07-Jan-2016","       1067.10","       1060.10","       1064.90","       1049.70","       1052.55","       1056.20","       1058.00","    1513857","          1601665276.75","      27942","     906608","         59.89"
"HDFCBANK","EQ","08-Jan-2016","       1056.20","       1061.95","       1064.50","       1057.25","       1062.00","       1062.35","       1060.70","     872089","           925028875.40","      14069","     619723","         71.06"
"HDFCBANK","EQ","11-Jan-2016","       1062.35","       1052.05","       1061.00","       1045.30","       1058.50","       1058.60","       1054.79","     822228","           867277033.60","      15787","     438928","         53.38"
"HDFCBANK","EQ","12-Jan-2016","       1058.60","       1063.90","       1063.90","       1043.50","       1046.00","       1046.95","       1048.66","    1064684","          1116490610.05","      15184","     697605","         65.52"
"HDFCBANK","EQ","13-Jan-2016","       1046.95","       1052.00","       1062.75","       1037.00","       1056.30","       1060.15","       1048.78","    1128787","          1183847594.75","      16816","     580819","         51.46"
"HDFCBANK","EQ","14-Jan-2016","       1060.15","       1050.15","       1057.40","       1039.50","       1052.00","       1049.75","       1049.41","    1569796","          1647360498.45","      24592","    1056786","         67.32"
