"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"HDFCBANK","EQ","02-Jan-2012","        426.85","        428.90","        429.80","        419.50","        427.15","        426.85","        423.61","    1757499","           744485699.05","      33671","     835716","         47.55"
"HDFCBANK","EQ","03-Jan-2012","        426.85","        431.40","        440.90","        430.00","        439.00","        439.15","        435.69","    1719619","           749227503.70","      32881","     791685","         46.04"
"HDFCBANK","EQ","04-Jan-2012","        439.15","        441.90","        444.95","        430.85","        442.10","        443.30","        438.95","    2435739","          1069171215.35","      42223","     981607","         40.30"
"HDFCBANK","EQ","05-Jan-2012","        443.30","        444.00","        446.70","        440.30","        444.50","        443.65","        444.20","    1690303","           750824390.40","      32640","     896211","         53.02"
"HDFCBANK","EQ","06-Jan-2012","        443.65","        441.00","        457.15","        438.95","        455.50","        453.30","        447.78","    1988611","           890463492.20","      44198","     907843","         45.65"
"HDFCBANK","EQ","07-Jan-2012","        453.30","        453.00","        453.30","        450.00","        450.20","        450.95","        451.32","     141272","            63758736.00","       2644","      52510","         37.17"
"HDFCBANK","EQ","09-Jan-2012","        450.95","        451.90","        457.10","        446.00","        456.85","        455.70","        452.86","    2115984","           958241012.25","      36588","    1336142","         63.15"
"HDFCBANK","EQ","10-Jan-2012","        455.70","        460.00","        462.30","        456.00","        460.25","        459.70","        459.59","    2245693","          1032104434.75","      36003","    1433151","         63.82"
"HDFCBANK","EQ","11-Jan-2012","        459.70","        460.50","        464.00","        455.00","        462.60","        462.65","        459.60","    1929778","           886929310.45","      39574","    1001762","         51.91"
"HDFCBANK","EQ","12-Jan-2012","        462.65","        461.70","        469.10","        461.20","        468.80","        466.65","        465.66","    1993861","           928465152.25","      34918","     852777","         42.77"
"HDFCBANK","EQ","13-Jan-2012","        466.65","        470.00","        473.05","        461.05","        471.00","        469.60","        466.97","    1845421","           861747846.20","      32146","     875660","         47.45"
"HDFCBANK","EQ","16-Jan-2012","        469.60","        466.80","        467.85","        458.25","        460.05","        460.50","        460.59","    1595855","           735028364.25","      35136","     940134","         58.91"
