"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"HDFCBANK","EQ","01-Jan-2015","        951.60","        951.00","        954.40","        945.05","        952.30","        952.05","        949.13","     886235","           841151918.05","      12603","     468601","         52.88"
"HDFCBANK","EQ","02-Jan-2015","        952.05","        950.40","        969.30","        950.40","        968.00","        965.30","        965.25","    1475096","          1423838322.05","      23437","     774971","         52.54"
"HDFCBANK","EQ","05-Jan-2015","        965.30","        970.00","        970.55","        955.10","        958.50","        957.15","        959.15","    1199000","          1150019172.20","      25544","     716913","         59.79"
"HDFCBANK","EQ","06-Jan-2015","        957.15","        954.00","        956.55","        937.55","        941.45","        942.25","        948.51","    2054920","          1949110146.00","      30301","    1410336","         68.63"
"HDFCBANK","EQ","07-Jan-2015","        942.25","        939.70","        951.35","        936.25","        944.80","        945.00","        946.73","    1436528","          1360004596.90","      34047","     703837","         49.00"
"HDFCBANK","EQ","08-Jan-2015","        945.00","        954.25","        968.95","        948.20","        964.50","        964.85","        963.78","    2381456","          2295192670.20","      54369","    1562989","         65.63"
"HDFCBANK","EQ","09-Jan-2015","        964.85","        972.90","        980.00","        966.60","        970.00","        975.65","        974.04","    2246296","          2187974339.35","      34766","    1069920","         47.63"
"HDFCBANK","EQ","12-Jan-2015","        975.65","        969.40","        974.40","        964.50","        966.20","        967.05","        968.74","    1031603","           999351953.05","      14478","     638072","         61.85"
"HDFCBANK","EQ","13-Jan-2015","        967.05","        968.95","        971.95","        955.70","        963.05","        963.35","        966.42","    1457087","          1408165249.05","      18396","     929579","         63.80"
"HDFCBANK","EQ","14-Jan-2015","        963.35","        960.05","        974.65","        959.70","        965.00","        963.90","        966.41","     921308","           890358519.25","      18093","     330211","         35.84"
"HDFCBANK","EQ","15-Jan-2015","        963.90","        990.00","        998.20","        970.75","        988.50","        993.15","        988.71","    2849619","          2817432938.35","      44588","    1699220","         59.63"
"HDFCBANK","EQ","16-Jan-2015","        993.15","       1002.20","       1014.90","        998.55","       1000.50","       1001.35","       1005.85","    1955327","          1966755961.05","      26905","    1193579","         61.04"
"HDFCBANK","EQ","19-Jan-2015","       1001.35","       1013.25","       1020.00","       1002.95","       1005.00","       1004.55","       1007.93","    1059873","          1068282601.55","      18632","     552655","         52.14"
"HDFCBANK","EQ","20-Jan-2015","       1004.55","       1010.00","       1027.00","       1002.00","       1017.80","       1020.95","       1015.62","    2126451","          2159672440.65","      26615","    1380683","         64.93"
"HDFCBANK","EQ","21-Jan-2015","       1020.95","       1027.40","       1032.95","       1018.35","       1020.00","       1019.95","       1025.11","    1685153","          1727466769.25","      27044","    1129383","         67.02"
"HDFCBANK","EQ","22-Jan-2015","       1019.95","       1025.00","       1032.50","       1018.55","       1022.55","       1021.25","       1023.90","    1617670","          1656340164.55","      19283","    1036081","         64.05"
"HDFCBANK","EQ","23-Jan-2015","       1021.25","       1030.00","       1048.00","       1024.40","       1042.00","       1042.80","       1042.17","    2496978","          2602279882.25","      31128","    1675377","         67.10"
"HDFCBANK","EQ","27-Jan-2015","       1042.80","       1043.00","       1077.75","       1040.90","       1068.00","       1074.05","       1059.75","    2490600","          2639403462.25","      29603","    1685111","         67.66"
"HDFCBANK","EQ","28-Jan-2015","       1074.05","       1070.00","       1093.20","       1055.00","       1059.00","       1058.35","       1070.38","    2841235","          3041205642.90","      42669","    1742620","         61.33"
"HDFCBANK","EQ","29-Jan-2015","       1058.35","       1075.00","       1100.60","       1061.00","       1093.00","       1095.00","       1085.47","    5141904","          5581381282.20","      55963","    3120205","         60.68"
"HDFCBANK","EQ","30-Jan-2015","       1095.00","       1094.55","       1094.55","       1064.25","       1081.05","       1077.35","       1076.43","    2642604","          2844571343.45","      50681","    1495064","         56.58"
"HDFCBANK","EQ","02-Feb-2015","       1077.35","       1068.50","       1093.00","       1052.35","       1081.00","       1081.60","       1072.08","    1427588","          1530488677.95","      30586","     677704","         47.47"
"HDFCBANK","EQ","03-Feb-2015","       1081.60","       1078.50","       1082.20","       1055.30","       1057.75","       1064.10","       1066.32","    2550172","          2719307744.30","      39375","    1202216","         47.14"
"HDFCBANK","EQ","04-Feb-2015","       1064.10","       1063.00","       1080.80","       1057.25","       1061.70","       1067.70","       1071.08","    1549378","          1659504401.70","      23536","     890858","         57.50"
"HDFCBANK","EQ","05-Feb-2015","       1067.70","       1075.00","       1092.80","       1070.35","       1075.40","       1076.50","       1082.44","    2014787","          2180888487.90","      36948","     858013","         42.59"
"HDFCBANK","EQ","06-Feb-2015","       1076.50","       1077.00","       1078.95","       1050.05","       1051.05","       1053.50","       1061.19","    1725780","          1831381602.20","      32505","    1002620","         58.10"
"HDFCBANK","EQ","09-Feb-2015","       1053.50","       1047.00","       1051.75","       1034.50","       1036.80","       1040.10","       1040.20","    1307974","          1360555437.60","      29862","     623610","         47.68"
"HDFCBANK","EQ","10-Feb-2015","       1040.10","       1030.00","       1062.30","       1030.00","       1055.80","       1054.45","       1051.31","    2318938","          2437926629.55","      44380","    1157703","         49.92"
"HDFCBANK","EQ","11-Feb-2015","       1054.45","       1058.00","       1064.80","       1053.00","       1056.70","       1058.40","       1059.33","    1040397","          1102122137.55","      20702","     469319","         45.11"
"HDFCBANK","EQ","12-Feb-2015","       1058.40","       1065.10","       1081.90","       1052.70","       1074.40","       1076.00","       1064.91","    1381435","          1471101288.10","      28509","     706926","         51.17"
"HDFCBANK","EQ","13-Feb-2015","       1076.00","       1081.20","       1082.00","       1063.60","       1065.95","       1065.80","       1069.71","    1928625","          2063077807.25","      28449","    1242920","         64.45"
"HDFCBANK","EQ","16-Feb-2015","       1065.80","       1075.80","       1085.00","       1062.50","       1063.70","       1067.55","       1075.64","    1847179","          1986894446.80","      30671","     885253","         47.92"
"HDFCBANK","EQ","18-Feb-2015","       1067.55","       1067.55","       1082.95","       1057.05","       1076.00","       1074.80","       1075.22","    1345423","          1446630079.00","      22506","     649674","         48.29"
"HDFCBANK","EQ","19-Feb-2015","       1074.80","       1074.00","       1084.90","       1063.80","       1082.00","       1079.80","       1075.15","    1126751","          1211428813.00","      20223","     431042","         38.26"
"HDFCBANK","EQ","20-Feb-2015","       1079.80","       1083.00","       1089.90","       1068.50","       1070.80","       1073.05","       1079.11","    1551506","          1674244277.95","      24813","     695491","         44.83"
"HDFCBANK","EQ","23-Feb-2015","       1073.05","       1077.10","       1081.55","       1062.00","       1063.10","       1067.50","       1071.86","    1395391","          1495668541.85","      21262","     753729","         54.02"
"HDFCBANK","EQ","24-Feb-2015","       1067.50","       1070.30","       1071.00","       1057.10","       1068.00","       1067.65","       1064.97","    1461572","          1556524805.15","      23587","     724250","         49.55"
"HDFCBANK","EQ","25-Feb-2015","       1067.65","       1070.00","       1074.80","       1050.00","       1051.00","       1052.45","       1063.52","    1162131","          1235952177.05","      20975","     627845","         54.03"
"HDFCBANK","EQ","26-Feb-2015","       1052.45","       1053.65","       1056.00","       1035.10","       1039.60","       1038.15","       1041.56","    3106736","          3235855710.55","      29375","    1727725","         55.61"
"HDFCBANK","EQ","27-Feb-2015","       1038.15","       1045.45","       1058.55","       1045.45","       1054.40","       1054.00","       1053.95","    2565446","          2703858233.70","      31892","    1767026","         68.88"
"HDFCBANK","EQ","28-Feb-2015","       1054.00","       1063.00","       1076.80","       1044.15","       1076.15","       1071.20","       1060.44","    2895345","          3070326664.40","      35365","    1472341","         50.85"
"HDFCBANK","EQ","02-Mar-2015","       1071.20","       1080.35","       1099.00","       1068.00","       1081.00","       1082.55","       1087.72","    3596308","          3911771721.75","      41596","    2044851","         56.86"
"HDFCBANK","EQ","03-Mar-2015","       1082.55","       1086.45","       1092.00","       1077.05","       1081.20","       1083.35","       1085.82","    1507337","          1636694821.00","      29564","     950545","         63.06"
"HDFCBANK","EQ","04-Mar-2015","       1083.35","       1105.00","       1109.30","       1060.00","       1067.20","       1065.30","       1085.88","    3069406","          3333019126.10","      38654","    1649709","         53.75"
"HDFCBANK","EQ","05-Mar-2015","       1065.30","       1065.00","       1090.00","       1062.50","       1086.60","       1085.10","       1076.04","    2425613","          2610062047.05","      31617","    1489245","         61.40"
"HDFCBANK","EQ","09-Mar-2015","       1085.10","       1077.05","       1081.80","       1056.00","       1058.00","       1059.00","       1063.78","    1438952","          1530730024.25","      24187","     755252","         52.49"
"HDFCBANK","EQ","10-Mar-2015","       1059.00","       1062.00","       1062.25","       1045.00","       1051.95","       1052.55","       1053.90","    1283709","          1352894757.10","      20764","     708041","         55.16"
"HDFCBANK","EQ","11-Mar-2015","       1052.55","       1050.90","       1061.90","       1050.00","       1055.90","       1056.45","       1055.60","    1366384","          1442354769.05","      29660","     763835","         55.90"
"HDFCBANK","EQ","12-Mar-2015","       1056.45","       1060.10","       1063.90","       1051.10","       1054.00","       1054.60","       1054.83","    1882709","          1985932247.00","      31522","    1450091","         77.02"
"HDFCBANK","EQ","13-Mar-2015","       1054.60","       1060.00","       1064.00","       1034.60","       1045.55","       1042.65","       1043.51","    1356695","          1415722429.35","      26161","     820661","         60.49"
"HDFCBANK","EQ","16-Mar-2015","       1042.65","       1045.00","       1057.90","       1042.50","       1053.05","       1051.55","       1052.40","    1337193","          1407257712.45","      20657","     792838","         59.29"
"HDFCBANK","EQ","17-Mar-2015","       1051.55","       1060.00","       1065.90","       1042.85","       1056.55","       1058.05","       1055.47","    1342326","          1416786566.25","      27749","     673862","         50.20"
"HDFCBANK","EQ","18-Mar-2015","       1058.05","       1060.15","       1071.90","       1053.20","       1064.00","       1063.55","       1063.39","    1287083","          1368666477.45","      22633","     715353","         55.58"
"HDFCBANK","EQ","19-Mar-2015","       1063.55","       1071.00","       1073.80","       1048.70","       1051.20","       1052.20","       1060.44","    1343393","          1424586856.95","      24573","     803284","         59.80"
"HDFCBANK","EQ","20-Mar-2015","       1052.20","       1051.00","       1059.50","       1045.95","       1056.90","       1055.90","       1053.67","    1620809","          1707797795.70","      25256","    1102458","         68.02"
"HDFCBANK","EQ","23-Mar-2015","       1055.90","       1055.95","       1059.40","       1046.00","       1048.75","       1047.75","       1053.83","    1361685","          1434980116.60","      21332","     892082","         65.51"
"HDFCBANK","EQ","24-Mar-2015","       1047.75","       1043.30","       1057.00","       1035.45","       1037.95","       1037.95","       1046.07","    2243391","          2346755157.95","      34910","    1483641","         66.13"
"HDFCBANK","EQ","25-Mar-2015","       1037.95","       1040.05","       1046.70","       1031.10","       1032.65","       1034.25","       1038.21","    2652225","          2753572212.80","      31942","    2189142","         82.54"
"HDFCBANK","EQ","26-Mar-2015","       1034.25","       1026.90","       1032.20","       1002.10","       1017.90","       1006.95","       1011.46","    8950155","          9052758361.50","      86599","    6377027","         71.25"
"HDFCBANK","EQ","27-Mar-2015","       1006.95","       1014.95","       1023.55","       1008.10","       1015.95","       1014.65","       1016.24","    2710224","          2754243869.70","      44925","    1588761","         58.62"
"HDFCBANK","EQ","30-Mar-2015","       1014.65","       1020.00","       1039.00","       1012.80","       1038.50","       1036.90","       1027.99","    1738786","          1787450464.80","      58536","    1073336","         61.73"
"HDFCBANK","EQ","31-Mar-2015","       1036.90","       1039.90","       1039.90","       1014.85","       1022.55","       1022.70","       1027.60","    1490564","          1531705975.80","      21635","     863654","         57.94"
"HDFCBANK","EQ","01-Apr-2015","       1022.70","       1026.10","       1036.85","       1013.00","       1033.90","       1033.25","       1026.17","     961049","           986195242.50","      15060","     531880","         55.34"
"HDFCBANK","EQ","06-Apr-2015","       1033.25","       1035.00","       1036.85","       1019.80","       1030.10","       1031.95","       1029.40","    1787793","          1840360651.30","      36020","    1189699","         66.55"
"HDFCBANK","EQ","07-Apr-2015","       1031.95","       1033.25","       1038.20","       1023.65","       1037.25","       1032.75","       1030.58","    1549268","          1596637016.15","      25474","     907202","         58.56"
"HDFCBANK","EQ","08-Apr-2015","       1032.75","       1040.05","       1042.45","       1030.05","       1036.00","       1035.55","       1036.95","    1026536","          1064470461.30","      18921","     577294","         56.24"
"HDFCBANK","EQ","09-Apr-2015","       1035.55","       1038.25","       1059.00","       1030.00","       1054.90","       1056.10","       1047.43","    1750696","          1833736929.30","      39447","     978800","         55.91"
"HDFCBANK","EQ","10-Apr-2015","       1056.10","       1053.00","       1053.00","       1034.85","       1041.20","       1042.65","       1042.24","    1529831","          1594450592.35","      33713","     846999","         55.37"
"HDFCBANK","EQ","13-Apr-2015","       1042.65","       1040.00","       1046.30","       1034.80","       1039.00","       1038.80","       1040.46","    1140809","          1186969533.25","      25972","     685583","         60.10"
"HDFCBANK","EQ","15-Apr-2015","       1038.80","       1040.00","       1048.70","       1025.20","       1027.00","       1031.65","       1038.26","    1223499","          1270308561.30","      24527","     743838","         60.80"
"HDFCBANK","EQ","16-Apr-2015","       1031.65","       1028.00","       1033.55","       1018.00","       1026.60","       1029.65","       1026.56","    1402530","          1439779554.70","      25694","     843481","         60.14"
"HDFCBANK","EQ","17-Apr-2015","       1029.65","       1025.10","       1027.85","       1016.05","       1018.90","       1018.25","       1020.11","    1012253","          1032614283.20","      33117","     626038","         61.85"
"HDFCBANK","EQ","20-Apr-2015","       1018.25","       1020.00","       1025.00","       1002.60","       1008.65","       1005.10","       1013.49","    1297220","          1314719415.50","      22147","     805517","         62.10"
"HDFCBANK","EQ","21-Apr-2015","       1005.10","       1005.00","       1014.40","        995.60","       1003.00","       1003.00","       1005.86","    1627686","          1637219018.95","      38266","     960054","         58.98"
"HDFCBANK","EQ","22-Apr-2015","       1003.00","       1006.50","       1021.00","        993.50","       1014.85","       1013.10","       1007.45","    1691484","          1704089608.45","      47703","     921349","         54.47"
"HDFCBANK","EQ","23-Apr-2015","       1013.10","       1020.05","       1024.20","       1006.10","       1011.85","       1013.50","       1015.83","    2406957","          2445068183.75","      60245","     784494","         32.59"
"HDFCBANK","EQ","24-Apr-2015","       1013.50","       1018.90","       1019.00","       1000.35","       1009.05","       1006.45","       1009.89","    1801311","          1819127000.55","      34252","     830249","         46.09"
"HDFCBANK","EQ","27-Apr-2015","       1006.45","       1006.95","       1012.50","        996.00","       1002.00","       1005.45","       1003.24","    1842676","          1848648546.25","      32124","    1150418","         62.43"
"HDFCBANK","EQ","28-Apr-2015","       1005.45","        999.55","       1011.45","        990.10","       1001.50","       1004.55","        999.14","    1985527","          1983815688.15","      36555","    1102900","         55.55"
"HDFCBANK","EQ","29-Apr-2015","       1004.55","       1004.00","       1009.50","        988.00","        992.90","        993.15","        996.24","    1965891","          1958503992.75","      39412","     827181","         42.08"
"HDFCBANK","EQ","30-Apr-2015","        993.15","        991.00","        995.00","        979.05","        992.00","        988.80","        986.66","    3785921","          3735422631.25","      40830","    2682520","         70.86"
"HDFCBANK","EQ","04-May-2015","        988.80","        994.05","       1009.50","        992.00","       1001.10","       1000.95","       1002.47","     785362","           787305501.00","      18912","     349245","         44.47"
"HDFCBANK","EQ","05-May-2015","       1000.95","        999.05","       1003.90","        985.85","        986.90","        987.65","        992.19","    1284501","          1274471686.20","      30698","     532040","         41.42"
"HDFCBANK","EQ","06-May-2015","        987.65","        987.50","        987.50","        965.50","        967.55","        970.60","        974.11","    2751924","          2680673413.45","      46997","    1756656","         63.83"
"HDFCBANK","EQ","07-May-2015","        970.60","        968.00","        970.00","        944.20","        950.00","        951.30","        958.44","    2934166","          2812229110.85","      66982","    1757456","         59.90"
"HDFCBANK","EQ","08-May-2015","        951.30","        961.50","        987.80","        955.40","        978.35","        982.00","        971.00","    2892983","          2809077622.15","      45636","    1944418","         67.21"
"HDFCBANK","EQ","11-May-2015","        982.00","        986.05","        992.75","        974.05","        990.10","        990.30","        984.91","    1682836","          1657447924.30","      26463","     954745","         56.73"
"HDFCBANK","EQ","12-May-2015","        990.30","        990.00","        990.00","        967.00","        972.00","        971.95","        972.37","    2776892","          2700165121.65","      47942","    1852706","         66.72"
"HDFCBANK","EQ","13-May-2015","        971.95","        975.85","        993.40","        971.60","        991.25","        990.25","        982.95","    1947962","          1914747873.85","      45451","    1026617","         52.70"
"HDFCBANK","EQ","14-May-2015","        990.25","        989.00","        994.85","        974.00","        992.50","        991.05","        983.96","    1113797","          1095935308.55","      21901","     442271","         39.71"
"HDFCBANK","EQ","15-May-2015","        991.05","        994.90","        997.55","        984.20","        990.90","        990.10","        990.14","    2038406","          2018298576.25","      31009","    1200040","         58.87"
"HDFCBANK","EQ","18-May-2015","        990.10","        996.00","       1012.00","        992.00","       1007.15","       1009.85","       1002.19","    1428326","          1431449441.60","      24176","     790102","         55.32"
"HDFCBANK","EQ","19-May-2015","       1009.85","       1006.35","       1018.00","        998.10","       1007.25","       1007.55","       1008.32","    1196587","          1206540822.25","      20371","     577651","         48.27"
"HDFCBANK","EQ","20-May-2015","       1007.55","       1009.65","       1026.80","       1009.55","       1021.00","       1024.05","       1021.44","    1002210","          1023701021.90","      24518","     529458","         52.83"
"HDFCBANK","EQ","21-May-2015","       1024.05","       1024.00","       1030.00","       1015.10","       1022.70","       1024.70","       1022.89","     983595","          1006105011.55","      25197","     530378","         53.92"
"HDFCBANK","EQ","22-May-2015","       1024.70","       1024.70","       1029.00","       1018.35","       1024.00","       1024.30","       1024.45","    1172384","          1201048868.65","      32923","     667681","         56.95"
"HDFCBANK","EQ","25-May-2015","       1024.30","       1028.40","       1031.00","       1017.60","       1024.60","       1023.55","       1025.23","    1092265","          1119821397.75","      23709","     441790","         40.45"
"HDFCBANK","EQ","26-May-2015","       1023.55","       1024.45","       1030.20","       1018.05","       1028.50","       1027.40","       1023.85","    1226586","          1255843227.45","      22622","     703822","         57.38"
"HDFCBANK","EQ","27-May-2015","       1027.40","       1023.80","       1040.00","       1021.40","       1037.05","       1038.15","       1032.62","     804648","           830896916.30","      21938","     428587","         53.26"
"HDFCBANK","EQ","28-May-2015","       1038.15","       1039.05","       1043.70","       1022.20","       1028.75","       1029.40","       1029.66","    2390290","          2461197768.25","      24791","    1572767","         65.80"
"HDFCBANK","EQ","29-May-2015","       1029.40","       1029.95","       1054.00","       1027.15","       1049.25","       1050.55","       1043.34","    1264670","          1319477906.45","      26552","     757062","         59.86"
"HDFCBANK","EQ","01-Jun-2015","       1050.55","       1048.95","       1056.00","       1031.00","       1035.20","       1036.20","       1045.89","     960330","          1004395899.35","      19082","     644102","         67.07"
"HDFCBANK","EQ","02-Jun-2015","       1036.20","       1038.40","       1040.30","       1004.90","       1007.05","       1008.80","       1021.61","    1181502","          1207036346.85","      26049","     545278","         46.15"
"HDFCBANK","EQ","03-Jun-2015","       1008.80","       1009.00","       1017.00","        998.00","       1010.05","       1005.55","       1008.77","    1456208","          1468983652.40","      25035","     792917","         54.45"
"HDFCBANK","EQ","04-Jun-2015","       1005.55","       1008.85","       1017.85","        995.00","       1016.60","       1014.95","       1007.27","    1389397","          1399493094.00","      40215","     810357","         58.32"
"HDFCBANK","EQ","05-Jun-2015","       1014.95","       1010.25","       1018.50","       1002.50","       1009.50","       1011.75","       1011.46","    1688465","          1707821430.75","      40411","    1190906","         70.53"
"HDFCBANK","EQ","08-Jun-2015","       1011.75","       1004.25","       1012.25","        995.55","       1002.50","       1003.45","       1003.15","     952999","           955996547.30","      18043","     519674","         54.53"
"HDFCBANK","EQ","09-Jun-2015","       1003.45","       1005.00","       1006.00","        997.10","       1000.00","       1001.85","       1002.27","    1510065","          1513500368.00","      28365","     918973","         60.86"
"HDFCBANK","EQ","10-Jun-2015","       1001.85","        998.00","       1019.00","        997.00","       1014.00","       1015.60","       1012.42","    1996562","          2021367277.35","      41128","    1410640","         70.65"
"HDFCBANK","EQ","11-Jun-2015","       1015.60","       1017.60","       1018.55","        994.70","        995.80","       1000.20","       1006.70","    2273544","          2288771487.30","      38958","    1647007","         72.44"
"HDFCBANK","EQ","12-Jun-2015","       1000.20","       1001.00","       1010.85","        990.15","       1006.95","       1009.15","       1000.81","    1632086","          1633412350.55","      34023","    1084012","         66.42"
"HDFCBANK","EQ","15-Jun-2015","       1009.15","       1002.00","       1013.75","       1000.00","       1000.00","       1005.20","       1006.13","    1499957","          1509152615.70","      20096","    1073233","         71.55"
"HDFCBANK","EQ","16-Jun-2015","       1005.20","       1000.00","       1010.45","        997.05","       1008.05","       1008.40","       1002.16","    1502631","          1505876564.90","      22539","    1079516","         71.84"
"HDFCBANK","EQ","17-Jun-2015","       1008.40","       1009.00","       1013.50","        999.50","       1004.50","       1004.70","       1005.70","    2421567","          2435381757.95","      49260","    1775904","         73.34"
"HDFCBANK","EQ","18-Jun-2015","       1004.70","       1005.90","       1023.80","       1002.25","       1018.80","       1019.60","       1018.48","    2107929","          2146891656.00","      41886","    1342813","         63.70"
"HDFCBANK","EQ","19-Jun-2015","       1019.60","       1024.80","       1034.95","       1013.15","       1032.15","       1030.50","       1021.94","     935581","           956109701.50","      16268","     407189","         43.52"
"HDFCBANK","EQ","22-Jun-2015","       1030.50","       1032.10","       1056.90","       1028.50","       1046.65","       1047.15","       1050.32","    1362413","          1430965880.60","      24322","     797607","         58.54"
"HDFCBANK","EQ","23-Jun-2015","       1047.15","       1052.00","       1061.20","       1042.50","       1052.50","       1052.10","       1054.74","    1413795","          1491187127.95","      23975","     920491","         65.11"
"HDFCBANK","EQ","24-Jun-2015","       1052.10","       1054.00","       1057.80","       1042.70","       1044.20","       1045.80","       1048.31","    1566849","          1642545283.70","      23747","    1142835","         72.94"
"HDFCBANK","EQ","25-Jun-2015","       1045.80","       1048.25","       1070.85","       1042.65","       1069.00","       1065.00","       1058.33","    4143392","          4385059343.20","      38945","    3265758","         78.82"
"HDFCBANK","EQ","26-Jun-2015","       1065.00","       1067.00","       1070.95","       1051.50","       1061.70","       1062.85","       1059.45","    1411876","          1495811521.30","      32255","     864083","         61.20"
"HDFCBANK","EQ","29-Jun-2015","       1062.85","       1044.90","       1061.75","       1030.50","       1055.50","       1056.65","       1043.33","    1621959","          1692235828.10","      30373","     837693","         51.65"
"HDFCBANK","EQ","30-Jun-2015","       1056.65","       1052.25","       1072.00","       1048.00","       1065.90","       1067.15","       1058.31","    1822534","          1928807589.70","      30387","    1235445","         67.79"
"HDFCBANK","EQ","01-Jul-2015","       1067.15","       1061.35","       1077.00","       1060.05","       1071.50","       1072.35","       1072.41","    1242797","          1332788696.55","      53256","     752276","         60.53"
"HDFCBANK","EQ","02-Jul-2015","       1072.35","       1065.00","       1067.70","       1055.65","       1058.50","       1058.20","       1060.89","    1120861","          1189108919.20","      32478","     619292","         55.25"
"HDFCBANK","EQ","03-Jul-2015","       1058.20","       1054.05","       1076.15","       1054.05","       1076.00","       1074.25","       1069.15","    1009822","          1079648361.75","      22987","     435705","         43.15"
