"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"HDFC","EQ","01-Jan-2021","       2558.65","       2549.00","       2593.30","       2541.15","       2565.00","       2568.75","       2574.95","    2054108","          5289219586.50","      77982","     564766","         27.49"
"HDFC","EQ","04-Jan-2021","       2568.75","       2576.90","       2592.35","       2533.15","       2579.00","       2578.50","       2568.41","    2795972","          7181188494.25","      99023","    1419319","         50.76"
"HDFC","EQ","05-Jan-2021","       2578.50","       2589.00","       2659.45","       2572.40","       2654.95","       2651.85","       2631.43","    5870743","         15448439205.80","     191487","    3136561","         53.43"
"HDFC","EQ","06-Jan-2021","       2651.85","       2664.70","       2665.00","       2619.00","       2631.00","       2638.85","       2642.51","    3401085","          8987385763.00","     126726","    1679728","         49.39"
"HDFC","EQ","07-Jan-2021","       2638.85","       2670.00","       2709.35","       2647.40","       2653.45","       2661.35","       2680.83","    4106042","         11007581806.60","     183933","    2215445","         53.96"
"HDFC","EQ","08-Jan-2021","       2661.35","       2668.00","       2674.40","       2631.00","       2657.65","       2657.50","       2646.97","    4497042","         11903528947.45","     129843","    2430085","         54.04"
"HDFC","EQ","11-Jan-2021","       2657.50","       2680.00","       2762.00","       2666.75","       2747.10","       2751.20","       2719.37","    5939812","         16152540359.30","     146148","    3730773","         62.81"
"HDFC","EQ","12-Jan-2021","       2751.20","       2738.00","       2760.00","       2719.00","       2750.00","       2747.55","       2736.57","    3412213","          9337751783.25","     143428","    1944551","         56.99"
"HDFC","EQ","13-Jan-2021","       2747.55","       2760.45","       2777.15","       2651.10","       2672.00","       2670.90","       2697.06","    5582165","         15055421128.50","     220680","    3127974","         56.04"
"HDFC","EQ","14-Jan-2021","       2670.90","       2670.00","       2699.00","       2647.15","       2681.10","       2684.05","       2671.94","    4253567","         11365263175.55","     161894","    2732578","         64.24"
"HDFC","EQ","15-Jan-2021","       2684.05","       2661.00","       2688.45","       2615.60","       2635.00","       2632.75","       2645.58","    2582955","          6833403181.70","     119439","    1262664","         48.88"
"HDFC","EQ","18-Jan-2021","       2632.75","       2645.95","       2647.40","       2550.00","       2569.40","       2566.50","       2580.07","    5154593","         13299213122.50","     194019","    3245275","         62.96"
"HDFC","EQ","19-Jan-2021","       2566.50","       2585.00","       2680.80","       2575.00","       2651.05","       2656.95","       2630.40","    3569359","          9388838394.95","     137748","    1825932","         51.16"
"HDFC","EQ","20-Jan-2021","       2656.95","       2666.00","       2711.90","       2622.60","       2673.00","       2688.15","       2665.86","    5771114","         15384974615.90","     186407","    3256961","         56.44"
"HDFC","EQ","21-Jan-2021","       2688.15","       2687.95","       2698.00","       2641.25","       2671.00","       2663.00","       2669.14","    3200138","          8541606460.90","     144444","    1753076","         54.78"
"HDFC","EQ","22-Jan-2021","       2663.00","       2669.00","       2678.75","       2583.05","       2589.95","       2589.45","       2623.61","    5013872","         13154429478.75","     182520","    3009692","         60.03"
"HDFC","EQ","25-Jan-2021","       2589.45","       2630.45","       2670.00","       2543.00","       2560.00","       2551.40","       2611.45","    7761405","         20268543190.55","     242397","    5387037","         69.41"
"HDFC","EQ","27-Jan-2021","       2551.40","       2546.30","       2546.30","       2458.25","       2470.00","       2467.00","       2494.96","    4858346","         12121360027.75","     224331","    2961607","         60.96"
"HDFC","EQ","28-Jan-2021","       2467.00","       2430.10","       2454.00","       2395.25","       2431.50","       2425.75","       2424.38","    5282970","         12807903788.30","     206977","    2821927","         53.42"
"HDFC","EQ","29-Jan-2021","       2425.75","       2450.00","       2460.00","       2364.60","       2378.00","       2377.80","       2413.14","    7347695","         17731030595.80","     217055","    5178831","         70.48"
"HDFC","EQ","01-Feb-2021","       2377.80","       2402.70","       2602.10","       2391.85","       2580.00","       2579.25","       2497.40","    7106502","         17747779822.35","     313341","    3471229","         48.85"
"HDFC","EQ","02-Feb-2021","       2579.25","       2625.00","       2762.95","       2612.00","       2658.70","       2659.00","       2702.44","    9253486","         25006997372.30","     341033","    4668522","         50.45"
"HDFC","EQ","03-Feb-2021","       2659.00","       2695.00","       2734.50","       2618.00","       2702.95","       2703.55","       2687.61","    4782433","         12853319780.40","     200284","    2070316","         43.29"
"HDFC","EQ","04-Feb-2021","       2703.55","       2740.40","       2742.00","       2659.00","       2707.00","       2707.75","       2696.80","    4108174","         11078934149.00","     166227","    2235298","         54.41"
"HDFC","EQ","05-Feb-2021","       2707.75","       2724.50","       2767.80","       2696.20","       2721.00","       2721.50","       2730.71","    4575345","         12493933543.90","     185133","    2285725","         49.96"
"HDFC","EQ","08-Feb-2021","       2721.50","       2765.00","       2765.00","       2711.10","       2735.10","       2733.35","       2734.19","    3807824","         10411332364.45","     164151","    2156322","         56.63"
"HDFC","EQ","09-Feb-2021","       2733.35","       2760.00","       2784.00","       2710.45","       2745.00","       2747.05","       2746.69","    5586584","         15344641030.00","     156091","    3508869","         62.81"
"HDFC","EQ","10-Feb-2021","       2747.05","       2745.95","       2780.00","       2739.20","       2777.20","       2767.10","       2764.20","    5602915","         15487593018.10","     166441","    3654412","         65.22"
"HDFC","EQ","11-Feb-2021","       2767.10","       2744.10","       2767.60","       2737.45","       2753.40","       2760.60","       2752.05","    1935639","          5326968203.75","     111377","     928558","         47.97"
"HDFC","EQ","12-Feb-2021","       2760.60","       2746.00","       2809.00","       2735.60","       2789.00","       2791.50","       2781.64","    2921180","          8125663979.05","     116778","    1204874","         41.25"
